Mapping parameters for Gadus morhua (Atlantic cod)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  18 |  21 |  27 |  31 |  41 ,
Bounding Box (NSWE): ,83,35,-76,86

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,65,200,600
Temperature (°C),1,-0.9,2.54,12.29,16.08
Salinity (psu),1,6.2,29.5,34.8,39.3
Primary Production,1,328,546,1800,2935
Sea Ice Concentration,1,-0.9512169377449899,0,0.17,0.74
Distance to Land (km),0,0,8,263,967
 

Map data (HSPEC) for predicted occurrences (n = 4587): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Gadus,morhua,67.75,48.75,1604:478:4,0.11,0.24615384615385,0.6046511627907,1,1,0.75438596491228,1
Gadus,morhua,67.75,49.25,1604:479:3,0.12,0.26153846153846,0.59011627906977,1,1,0.75438596491228,1
Gadus,morhua,68.25,45.75,1604:485:2,0.12,0.18461538461538,0.74127906976744,1,1,0.87719298245614,1
Gadus,morhua,69.25,48.75,1604:498:2,0.09,0.18461538461538,0.66860465116279,1,0.84403669724771,0.84210526315789,1
Gadus,morhua,68.25,51.25,1605:381:1,0.02,0.046153846153846,0.61337209302326,1,1,0.70175438596491,1
Gadus,morhua,68.25,52.25,1605:382:1,0.02,0.061538461538462,0.62209302325581,1,0.76605504587156,0.68421052631579,1
Gadus,morhua,68.25,52.75,1605:382:2,0.03,0.076923076923077,0.62209302325581,1,0.84862385321101,0.64912280701754,1
Gadus,morhua,68.75,52.25,1605:382:3,0.13,0.35384615384615,0.62209302325581,1,0.90366972477064,0.64912280701754,1
Gadus,morhua,68.75,52.75,1605:382:4,0.08,0.30769230769231,0.62209302325581,1,0.59633027522936,0.66666666666667,1
Gadus,morhua,68.25,53.25,1605:383:1,0.01,0.030769230769231,0.60174418604651,1,0.87155963302752,0.59649122807018,1
Gadus,morhua,68.25,53.75,1605:383:2,0.01,0.030769230769231,0.60174418604651,1,1,0.56140350877193,1
Gadus,morhua,68.75,53.25,1605:383:3,0.07,0.33846153846154,0.60174418604651,1,0.56422018348624,0.6140350877193,1
Gadus,morhua,68.75,53.75,1605:383:4,0.03,0.12307692307692,0.60174418604651,1,0.8394495412844,0.47368421052632,1
Gadus,morhua,68.25,54.25,1605:384:1,0.02,0.076923076923077,0.54651162790698,1,1,0.54385964912281,1
Gadus,morhua,68.25,54.75,1605:384:2,0.02,0.076923076923077,0.54651162790698,1,1,0.52631578947368,1
Gadus,morhua,68.75,54.25,1605:384:3,0.02,0.076923076923077,0.54651162790698,1,1,0.47368421052632,1
Gadus,morhua,68.75,54.75,1605:384:4,0.04,0.15384615384615,0.54651162790698,1,1,0.43859649122807,1
Gadus,morhua,69.75,52.75,1605:392:4,0.15,1,0.57848837209302,1,0.3302752293578,0.7719298245614,1
Gadus,morhua,69.75,53.25,1605:393:3,0.02,1,0.54651162790698,1,0.055045871559633,0.75438596491228,1
Gadus,morhua,69.75,53.75,1605:393:4,0.05,1,0.54651162790698,1,0.11467889908257,0.75438596491228,1
Gadus,morhua,69.25,54.75,1605:394:2,0.19,0.64615384615385,0.48837209302326,1,1,0.59649122807018,1
Gadus,morhua,69.75,54.25,1605:394:3,0.14,1,0.48837209302326,1,0.41284403669725,0.70175438596491,1
Gadus,morhua,69.75,54.75,1605:394:4,0.17,1,0.48837209302326,1,0.53211009174312,0.66666666666667,1
Gadus,morhua,68.25,55.25,1605:485:1,0.01,0.046153846153846,0.46802325581395,1,1,0.52631578947368,1
Gadus,morhua,68.75,55.25,1605:485:3,0.04,0.16923076923077,0.46802325581395,1,1,0.49122807017544,1
Gadus,morhua,68.75,55.75,1605:485:4,0.02,0.092307692307692,0.46802325581395,1,1,0.52631578947368,1
Gadus,morhua,68.75,56.25,1605:486:3,0.02,0.13846153846154,0.38953488372093,1,0.94036697247706,0.47368421052632,1
Gadus,morhua,68.75,56.75,1605:486:4,0.03,0.15384615384615,0.38953488372093,1,1,0.52631578947368,1
Gadus,morhua,68.75,57.25,1605:487:3,0.03,0.15384615384615,0.32558139534884,1,1,0.52631578947368,1
Gadus,morhua,68.75,57.75,1605:487:4,0.03,0.16923076923077,0.32558139534884,1,1,0.47368421052632,1
Gadus,morhua,68.75,58.25,1605:488:3,0.01,0.15384615384615,0.2703488372093,1,0.47706422018349,0.49122807017544,1
Gadus,morhua,69.25,55.25,1605:495:1,0.10,0.41538461538462,0.40988372093023,1,1,0.57894736842105,1
Gadus,morhua,69.25,55.75,1605:495:2,0.11,0.43076923076923,0.40988372093023,1,1,0.63157894736842,1
Gadus,morhua,69.75,55.25,1605:495:3,0.14,1,0.40988372093023,1,0.47706422018349,0.70175438596491,1
Gadus,morhua,69.75,55.75,1605:495:4,0.11,1,0.40988372093023,1,0.41743119266055,0.64912280701754,1
Gadus,morhua,69.25,56.25,1605:496:1,0.05,0.32307692307692,0.32848837209302,1,0.8302752293578,0.59649122807018,1
Gadus,morhua,69.25,56.75,1605:496:2,0.06,0.30769230769231,0.32848837209302,1,1,0.57894736842105,1
Gadus,morhua,69.75,56.25,1605:496:3,0.05,0.98461538461538,0.32848837209302,1,0.25688073394495,0.63157894736842,1
Gadus,morhua,69.75,56.75,1605:496:4,0.05,0.76923076923077,0.32848837209302,1,0.35321100917431,0.57894736842105,1
Gadus,morhua,69.25,57.25,1605:497:1,0.05,0.33846153846154,0.26453488372093,1,1,0.52631578947368,1
Gadus,morhua,69.25,57.75,1605:497:2,0.05,0.35384615384615,0.26453488372093,1,1,0.49122807017544,1
Gadus,morhua,69.75,57.25,1605:497:3,0.08,0.76923076923077,0.26453488372093,1,0.65137614678899,0.63157894736842,1
Gadus,morhua,69.75,57.75,1605:497:4,0.12,0.78461538461538,0.26453488372093,1,1,0.57894736842105,1
Gadus,morhua,69.25,58.25,1605:498:1,0.03,0.33846153846154,0.20639534883721,1,1,0.49122807017544,1
Gadus,morhua,69.25,58.75,1605:498:2,0.03,0.32307692307692,0.20639534883721,1,1,0.47368421052632,1
Gadus,morhua,69.75,58.25,1605:498:3,0.08,0.75384615384615,0.20639534883721,1,1,0.52631578947368,1
Gadus,morhua,69.75,58.75,1605:498:4,0.04,0.49230769230769,0.20639534883721,1,1,0.43859649122807,1
Gadus,morhua,69.25,59.25,1605:499:1,0.02,0.27692307692308,0.13953488372093,1,1,0.42105263157895,1
Gadus,morhua,69.25,59.75,1605:499:2,0.01,0.26153846153846,0.13953488372093,1,1,0.3859649122807,1
Gadus,morhua,69.75,59.25,1605:499:3,0.02,0.38461538461538,0.13953488372093,1,1,0.43859649122807,1
Gadus,morhua,69.75,59.75,1605:499:4,0.01,0.32307692307692,0.13953488372093,1,0.54128440366972,0.40350877192982,1
Gadus,morhua,78.75,8.25,1700:488:3,0.02,0.22,0.11046511627907,1,1,1,1
Gadus,morhua,78.75,8.75,1700:488:4,0.11,0.985,0.11046511627907,1,1,1,1
Gadus,morhua,78.25,9.25,1700:489:1,0.10,0.815,0.125,1,1,1,1
Gadus,morhua,78.25,9.75,1700:489:2,0.12,1,0.125,1,1,1,1
Gadus,morhua,78.75,9.25,1700:489:3,0.12,1,0.125,1,1,1,1
Gadus,morhua,78.75,9.75,1700:489:4,0.12,1,0.125,1,1,1,1
Gadus,morhua,72.25,14.75,1701:124:2,0.02,0.0325,1,0.96666666666667,0.54128440366972,1,1
Gadus,morhua,72.75,14.75,1701:124:4,0.07,0.1575,1,0.96666666666667,0.46788990825688,1,1
Gadus,morhua,73.25,14.75,1701:134:2,0.04,0.2925,1,0.96888888888889,0.13302752293578,1,1
Gadus,morhua,72.75,15.75,1701:225:4,0.17,0.4675,1,0.97777777777778,0.36697247706422,1,1
Gadus,morhua,72.75,16.25,1701:226:3,0.19,0.5325,1,0.99111111111111,0.36697247706422,1,1
Gadus,morhua,72.75,17.25,1701:227:3,0.17,0.6475,1,1,0.26146788990826,1,1
Gadus,morhua,72.75,17.75,1701:227:4,0.16,0.665,1,1,0.23853211009174,1,1
Gadus,morhua,72.75,18.25,1701:228:3,0.18,0.6525,1,1,0.27522935779817,1,1
Gadus,morhua,73.25,15.25,1701:235:1,0.07,0.34,1,0.98,0.22477064220183,1,1
Gadus,morhua,73.25,15.75,1701:235:2,0.07,0.3625,1,0.98,0.18807339449541,1,1
Gadus,morhua,73.75,15.25,1701:235:3,0.05,0.335,1,0.98,0.1605504587156,1,1
Gadus,morhua,73.75,15.75,1701:235:4,0.18,0.4725,1,0.98,0.38990825688073,1,1
Gadus,morhua,73.25,16.25,1701:236:1,0.12,0.42,1,0.99333333333333,0.28440366972477,1,1
Gadus,morhua,73.25,16.75,1701:236:2,0.13,0.425,1,0.99333333333333,0.31192660550459,1,1
Gadus,morhua,73.25,17.25,1701:237:1,0.18,0.4325,1,1,0.41284403669725,1,1
Gadus,morhua,74.25,15.75,1701:245:2,0.04,0.075,1,0.99555555555555,0.47706422018349,1,1
Gadus,morhua,76.75,12.25,1701:362:3,0.09,0.145,0.65988372093023,0.96222222222222,1,1,1
Gadus,morhua,77.25,12.75,1701:372:2,0.16,1,0.29651162790698,0.92,0.58715596330275,1,1
Gadus,morhua,77.25,13.25,1701:373:1,0.12,1,0.23546511627907,0.92,0.54587155963303,1,1
Gadus,morhua,77.75,13.25,1701:373:3,0.19,1,0.23546511627907,0.92,0.88990825688073,1,1
Gadus,morhua,77.75,13.75,1701:373:4,0.18,1,0.23546511627907,0.92,0.81651376146789,1,1
Gadus,morhua,77.25,14.25,1701:374:1,0.16,1,0.18023255813953,1,0.89449541284404,1,1
Gadus,morhua,77.25,14.75,1701:374:2,0.14,1,0.18023255813953,1,0.76146788990826,1,1
Gadus,morhua,77.75,14.25,1701:374:3,0.01,1,0.18023255813953,1,0.059633027522936,1,1
Gadus,morhua,77.75,14.75,1701:374:4,0.06,1,0.18023255813953,1,0.34862385321101,0.89473684210526,1
Gadus,morhua,78.25,10.25,1701:380:1,0.11,1,0.11337209302326,1,1,1,1
Gadus,morhua,78.25,10.75,1701:380:2,0.11,1,0.11337209302326,1,0.96788990825688,1,1
Gadus,morhua,78.75,10.25,1701:380:3,0.11,1,0.11337209302326,1,1,1,1
Gadus,morhua,78.75,10.75,1701:380:4,0.07,1,0.11337209302326,1,0.58715596330275,1,1
Gadus,morhua,78.25,11.25,1701:381:1,0.07,1,0.078488372093023,1,0.94954128440367,1,1
Gadus,morhua,78.25,11.75,1701:381:2,0.06,1,0.078488372093023,0.94222222222222,0.8302752293578,1,1
Gadus,morhua,78.75,11.25,1701:381:3,0.04,1,0.078488372093023,1,0.47247706422018,1,1
Gadus,morhua,78.75,11.75,1701:381:4,0.04,1,0.078488372093023,1,0.47706422018349,1,1
Gadus,morhua,78.25,12.25,1701:382:1,0.01,1,0.01453488372093,0.92,0.65137614678899,1,1
Gadus,morhua,78.25,12.75,1701:382:2,0.01,1,0.01453488372093,0.92,0.72477064220183,1,1
Gadus,morhua,76.75,15.75,1701:465:4,0.19,1,0.4156976744186,1,0.52752293577982,0.85964912280702,1
Gadus,morhua,76.25,16.25,1701:466:1,0.14,1,0.25581395348837,1,0.61467889908257,0.89473684210526,1
Gadus,morhua,76.25,16.75,1701:466:2,0.08,1,0.25581395348837,1,0.3348623853211,0.89473684210526,1
Gadus,morhua,76.75,16.25,1701:466:3,0.11,0.69230769230769,0.25581395348837,1,0.73853211009174,0.87719298245614,1
Gadus,morhua,76.75,16.75,1701:466:4,0.16,1,0.25581395348837,1,0.93577981651376,0.66666666666667,1
Gadus,morhua,76.25,17.25,1701:467:1,0.03,1,0.16860465116279,1,0.23853211009174,0.75438596491228,1
Gadus,morhua,76.25,17.75,1701:467:2,0.08,1,0.16860465116279,1,0.61009174311927,0.82456140350877,1
Gadus,morhua,76.75,17.25,1701:467:3,0.01,1,0.16860465116279,1,0.12385321100917,0.63157894736842,1
Gadus,morhua,76.25,18.25,1701:468:1,0.05,1,0.10755813953488,1,0.65137614678899,0.66666666666667,1
Gadus,morhua,76.25,18.75,1701:468:2,0.06,1,0.10755813953488,1,0.71100917431193,0.75438596491228,1
Gadus,morhua,76.75,18.25,1701:468:3,0.01,1,0.10755813953488,1,0.22018348623853,0.52631578947368,1
Gadus,morhua,76.75,18.75,1701:468:4,0.02,1,0.10755813953488,1,0.3302752293578,0.52631578947368,1
Gadus,morhua,76.25,19.25,1701:469:1,0.05,1,0.058139534883721,1,1,0.80701754385965,1
Gadus,morhua,76.25,19.75,1701:469:2,0.03,1,0.058139534883721,1,0.76605504587156,0.75438596491228,1
Gadus,morhua,76.75,19.25,1701:469:3,0.02,1,0.058139534883721,1,0.70183486238532,0.59649122807018,1
Gadus,morhua,76.75,19.75,1701:469:4,0.02,1,0.058139534883721,1,0.58715596330275,0.52631578947368,1
Gadus,morhua,77.25,15.25,1701:475:1,0.05,1,0.11046511627907,1,0.51834862385321,0.94736842105263,1
Gadus,morhua,77.25,15.75,1701:475:2,0.05,1,0.11046511627907,1,0.48623853211009,0.89473684210526,1
Gadus,morhua,77.75,15.25,1701:475:3,0.05,1,0.11046511627907,1,0.52752293577982,0.82456140350877,1
Gadus,morhua,77.75,15.75,1701:475:4,0.05,1,0.11046511627907,1,0.5,0.82456140350877,1
Gadus,morhua,77.75,16.25,1701:476:3,0.01,0.70769230769231,0.011627906976744,1,0.89908256880734,0.7719298245614,1
Gadus,morhua,70.25,24.75,1702:104:2,0.02,0.015384615384615,1,0.97555555555556,1,1,1
Gadus,morhua,74.75,20.75,1702:140:4,0.17,1,0.69186046511628,1,0.24311926605505,1,1
Gadus,morhua,70.25,26.75,1702:206:2,0.14,0.16923076923077,1,0.98666666666667,0.86697247706422,1,1
Gadus,morhua,73.75,28.75,1702:238:4,0.17,0.57,1,0.99555555555555,0.30275229357798,1,1
Gadus,morhua,75.75,20.25,1702:350:3,0.17,1,0.27325581395349,1,0.79357798165138,0.7719298245614,1
Gadus,morhua,75.25,21.25,1702:351:1,0.19,0.98461538461538,0.22674418604651,1,1,0.85964912280702,1
Gadus,morhua,75.25,21.75,1702:351:2,0.19,1,0.22674418604651,1,0.89449541284404,0.94736842105263,1
Gadus,morhua,75.75,21.25,1702:351:3,0.15,0.8,0.22674418604651,1,1,0.80701754385965,1
Gadus,morhua,75.75,21.75,1702:351:4,0.18,1,0.22674418604651,1,1,0.7719298245614,1
Gadus,morhua,75.25,22.25,1702:352:1,0.10,1,0.21802325581395,1,0.55963302752294,0.85964912280702,1
Gadus,morhua,75.25,22.75,1702:352:2,0.07,1,0.21802325581395,1,0.35321100917431,0.96491228070175,1
Gadus,morhua,75.75,22.25,1702:352:3,0.14,0.96923076923077,0.21802325581395,1,0.94036697247706,0.71929824561404,1
Gadus,morhua,75.75,22.75,1702:352:4,0.15,1,0.21802325581395,1,0.86238532110092,0.7719298245614,1
Gadus,morhua,75.25,23.25,1702:353:1,0.08,1,0.23255813953488,1,0.36238532110092,0.98245614035088,1
Gadus,morhua,75.25,23.75,1702:353:2,0.06,1,0.23255813953488,1,0.24311926605505,1,1
Gadus,morhua,75.75,23.25,1702:353:3,0.12,1,0.23255813953488,1,0.62385321100917,0.85964912280702,1
Gadus,morhua,75.75,23.75,1702:353:4,0.18,1,0.23255813953488,1,1,0.7719298245614,1
Gadus,morhua,75.25,24.25,1702:354:1,0.05,1,0.28488372093023,1,0.1743119266055,1,1
Gadus,morhua,75.25,24.75,1702:354:2,0.05,1,0.28488372093023,1,0.18807339449541,1,1
Gadus,morhua,75.75,24.75,1702:354:4,0.19,1,0.28488372093023,1,0.73394495412844,0.91228070175439,1
Gadus,morhua,75.25,25.25,1702:455:1,0.08,1,0.32558139534884,1,0.24770642201835,1,1
Gadus,morhua,75.25,25.75,1702:455:2,0.13,1,0.32558139534884,1,0.40825688073394,1,1
Gadus,morhua,75.25,26.25,1702:456:1,0.07,1,0.35755813953488,1,0.18807339449541,1,1
Gadus,morhua,75.25,26.75,1702:456:2,0.09,1,0.35755813953488,1,0.24311926605505,1,1
Gadus,morhua,75.75,26.25,1702:456:3,0.16,1,0.35755813953488,1,0.53211009174312,0.85964912280702,1
Gadus,morhua,75.75,26.75,1702:456:4,0.11,1,0.35755813953488,1,0.32110091743119,1,1
Gadus,morhua,75.25,27.25,1702:457:1,0.05,1,0.38953488372093,1,0.11926605504587,1,1
Gadus,morhua,75.25,27.75,1702:457:2,0.04,0.915,0.38953488372093,1,0.12385321100917,1,1
Gadus,morhua,75.75,27.25,1702:457:3,0.04,1,0.38953488372093,1,0.10550458715596,1,1
Gadus,morhua,75.75,27.75,1702:457:4,0.04,0.9925,0.38953488372093,1,0.10550458715596,1,1
Gadus,morhua,75.25,28.25,1702:458:1,0.04,0.875,0.44186046511628,1,0.11009174311927,1,1
Gadus,morhua,75.25,28.75,1702:458:2,0.03,0.805,0.44186046511628,1,0.087155963302752,1,1
Gadus,morhua,75.75,28.25,1702:458:3,0.14,1,0.44186046511628,1,0.31651376146789,1,1
Gadus,morhua,75.75,28.75,1702:458:4,0.07,1,0.44186046511628,1,0.1605504587156,1,1
Gadus,morhua,75.25,29.25,1702:459:1,0.04,0.71,0.4593023255814,1,0.12844036697248,1,1
Gadus,morhua,75.25,29.75,1702:459:2,0.08,0.7,0.4593023255814,1,0.25688073394495,1,1
Gadus,morhua,75.75,29.25,1702:459:3,0.11,0.8825,0.4593023255814,1,0.26146788990826,1,1
Gadus,morhua,75.75,29.75,1702:459:4,0.05,0.7975,0.4593023255814,1,0.14678899082569,1,1
Gadus,morhua,76.25,25.25,1702:465:1,0.01,1,0.01453488372093,1,0.60091743119266,0.70175438596491,1
Gadus,morhua,76.25,25.75,1702:465:2,0.01,1,0.01453488372093,1,0.50917431192661,0.70175438596491,1
Gadus,morhua,76.25,26.25,1702:466:1,0.01,1,0.031976744186047,1,0.38990825688073,0.85964912280702,1
Gadus,morhua,76.25,26.75,1702:466:2,0.01,1,0.031976744186047,1,0.3256880733945,0.71929824561404,1
Gadus,morhua,76.25,27.25,1702:467:1,0.03,1,0.052325581395349,1,0.58715596330275,0.85964912280702,1
Gadus,morhua,76.25,27.75,1702:467:2,0.02,1,0.052325581395349,1,0.61009174311927,0.75438596491228,1
Gadus,morhua,76.75,27.25,1702:467:3,0.01,1,0.052325581395349,1,0.34403669724771,0.52631578947368,1
Gadus,morhua,76.25,29.25,1702:469:1,0.11,1,0.11046511627907,1,0.96330275229358,1,1
Gadus,morhua,76.25,29.75,1702:469:2,0.09,0.9175,0.11046511627907,1,1,0.91228070175439,1
Gadus,morhua,76.75,29.25,1702:469:3,0.06,1,0.11046511627907,1,0.77064220183486,0.66666666666667,1
Gadus,morhua,76.75,29.75,1702:469:4,0.09,1,0.11046511627907,1,1,0.80701754385965,1
Gadus,morhua,76.75,27.75,1702:467:4,0.02,1,0.052325581395349,1,0.54587155963303,0.63157894736842,1
Gadus,morhua,76.25,28.25,1702:468:1,0.06,1,0.09593023255814,1,0.68807339449541,0.89473684210526,1
Gadus,morhua,76.25,28.75,1702:468:2,0.07,1,0.09593023255814,1,0.91284403669725,0.80701754385965,1
Gadus,morhua,76.75,28.25,1702:468:3,0.02,1,0.09593023255814,1,0.46788990825688,0.52631578947368,1
Gadus,morhua,76.75,28.75,1702:468:4,0.06,1,0.09593023255814,1,0.73853211009174,0.80701754385965,1
Gadus,morhua,73.75,37.25,1703:237:3,0.17,0.9575,0.65988372093023,1,0.27064220183486,1,1
Gadus,morhua,73.75,37.75,1703:237:4,0.15,0.9625,0.65988372093023,1,0.23853211009174,1,1
Gadus,morhua,73.25,38.75,1703:238:2,0.16,0.925,0.6046511627907,1,0.28440366972477,1,1
Gadus,morhua,73.75,38.25,1703:238:3,0.13,0.985,0.6046511627907,1,0.22477064220183,1,1
Gadus,morhua,73.75,38.75,1703:238:4,0.15,0.9825,0.6046511627907,1,0.24770642201835,1,1
Gadus,morhua,74.75,35.25,1703:245:3,0.14,1,0.53779069767442,1,0.26605504587156,1,1
Gadus,morhua,74.75,35.75,1703:245:4,0.09,1,0.53779069767442,1,0.1743119266055,1,1
Gadus,morhua,74.25,36.25,1703:246:1,0.14,0.9425,0.40697674418605,1,0.36238532110092,1,1
Gadus,morhua,74.25,36.75,1703:246:2,0.04,0.9975,0.40697674418605,1,0.10091743119266,1,1
Gadus,morhua,74.75,36.25,1703:246:3,0.06,1,0.40697674418605,1,0.15596330275229,1,1
Gadus,morhua,74.75,36.75,1703:246:4,0.07,1,0.40697674418605,1,0.1605504587156,1,1
Gadus,morhua,74.25,37.25,1703:247:1,0.05,1,0.33720930232558,1,0.13761467889908,1,1
Gadus,morhua,74.25,37.75,1703:247:2,0.02,1,0.33720930232558,1,0.059633027522936,1,1
Gadus,morhua,74.75,37.25,1703:247:3,0.12,1,0.33720930232558,1,0.36238532110092,1,1
Gadus,morhua,74.75,37.75,1703:247:4,0.16,1,0.33720930232558,1,0.46788990825688,1,1
Gadus,morhua,74.25,38.25,1703:248:1,0.07,1,0.29651162790698,1,0.25229357798165,1,1
Gadus,morhua,74.25,38.75,1703:248:2,0.07,1,0.29651162790698,1,0.23853211009174,1,1
Gadus,morhua,74.75,38.25,1703:248:3,0.14,1,0.29651162790698,1,0.47247706422018,1,1
Gadus,morhua,74.75,38.75,1703:248:4,0.16,1,0.29651162790698,1,0.53211009174312,1,1
Gadus,morhua,74.25,39.25,1703:249:1,0.09,1,0.27325581395349,1,0.34403669724771,1,1
Gadus,morhua,74.25,39.75,1703:249:2,0.09,1,0.27325581395349,1,0.31651376146789,1,1
Gadus,morhua,74.75,39.25,1703:249:3,0.16,1,0.27325581395349,1,0.57798165137615,1,1
Gadus,morhua,74.75,39.75,1703:249:4,0.13,1,0.27325581395349,1,0.48623853211009,1,1
Gadus,morhua,75.25,30.25,1703:350:1,0.04,0.65,0.44767441860465,1,0.12844036697248,1,1
Gadus,morhua,75.25,30.75,1703:350:2,0.06,0.655,0.44767441860465,1,0.21100917431193,1,1
Gadus,morhua,75.75,30.25,1703:350:3,0.05,0.7525,0.44767441860465,1,0.15596330275229,1,1
Gadus,morhua,75.75,30.75,1703:350:4,0.05,0.7375,0.44767441860465,1,0.15596330275229,1,1
Gadus,morhua,75.25,31.25,1703:351:1,0.04,0.7125,0.41860465116279,1,0.14220183486239,1,1
Gadus,morhua,75.25,31.75,1703:351:2,0.07,0.8525,0.41860465116279,1,0.19266055045872,1,1
Gadus,morhua,75.75,31.25,1703:351:3,0.18,0.7375,0.41860465116279,1,0.58256880733945,1,1
Gadus,morhua,75.25,32.25,1703:352:1,0.07,1,0.37209302325581,1,0.18348623853211,1,1
Gadus,morhua,75.25,32.75,1703:352:2,0.09,1,0.37209302325581,1,0.23853211009174,1,1
Gadus,morhua,75.25,33.25,1703:353:1,0.05,1,0.32848837209302,1,0.13761467889908,1,1
Gadus,morhua,75.25,33.75,1703:353:2,0.11,1,0.32848837209302,1,0.34403669724771,1,1
Gadus,morhua,75.25,34.25,1703:354:1,0.10,1,0.28197674418605,1,0.35779816513761,1,1
Gadus,morhua,75.25,34.75,1703:354:2,0.11,1,0.28197674418605,1,0.39908256880734,1,1
Gadus,morhua,76.25,30.25,1703:360:1,0.08,0.8075,0.10755813953488,1,0.89908256880734,1,1
Gadus,morhua,76.25,30.75,1703:360:2,0.08,0.8075,0.10755813953488,1,0.9954128440367,0.89473684210526,1
Gadus,morhua,76.75,30.25,1703:360:3,0.07,0.995,0.10755813953488,1,1,0.63157894736842,1
Gadus,morhua,76.75,30.75,1703:360:4,0.08,0.9825,0.10755813953488,1,1,0.7719298245614,1
Gadus,morhua,76.25,31.25,1703:361:1,0.07,0.7875,0.093023255813954,1,1,0.98245614035088,1
Gadus,morhua,76.25,31.75,1703:361:2,0.06,0.835,0.093023255813954,1,1,0.82456140350877,1
Gadus,morhua,76.75,31.25,1703:361:3,0.06,1,0.093023255813954,1,1,0.59649122807018,1
Gadus,morhua,76.75,31.75,1703:361:4,0.07,1,0.093023255813954,1,1,0.71929824561404,1
Gadus,morhua,76.25,32.25,1703:362:1,0.05,0.8525,0.063953488372093,1,1,0.94736842105263,1
Gadus,morhua,76.25,32.75,1703:362:2,0.05,0.89,0.063953488372093,1,1,0.89473684210526,1
Gadus,morhua,76.75,32.25,1703:362:3,0.03,1,0.063953488372093,1,0.95412844036697,0.54385964912281,1
Gadus,morhua,76.75,32.75,1703:362:4,0.03,1,0.063953488372093,1,0.75688073394495,0.64912280701754,1
Gadus,morhua,76.25,33.25,1703:363:1,0.04,0.965,0.043604651162791,1,1,1,1
Gadus,morhua,76.25,33.75,1703:363:2,0.04,1,0.043604651162791,1,1,0.85964912280702,1
Gadus,morhua,76.75,33.25,1703:363:3,0.02,1,0.043604651162791,1,0.88990825688073,0.52631578947368,1
Gadus,morhua,76.75,33.75,1703:363:4,0.03,1,0.043604651162791,1,0.77981651376147,0.75438596491228,1
Gadus,morhua,76.25,34.25,1703:364:1,0.02,0.975,0.017441860465116,1,1,0.96491228070175,1
Gadus,morhua,76.25,34.75,1703:364:2,0.01,0.9675,0.017441860465116,1,1,0.82456140350877,1
Gadus,morhua,76.75,34.25,1703:364:3,0.01,1,0.017441860465116,1,0.93577981651376,0.57894736842105,1
Gadus,morhua,76.75,34.75,1703:364:4,0.01,1,0.017441860465116,1,0.78440366972477,0.70175438596491,1
Gadus,morhua,75.25,35.25,1703:455:1,0.12,1,0.21802325581395,1,0.55045871559633,1,1
Gadus,morhua,75.75,35.25,1703:455:3,0.11,1,0.21802325581395,1,0.51376146788991,1,1
Gadus,morhua,75.75,35.75,1703:455:4,0.14,1,0.21802325581395,1,0.64678899082569,0.96491228070175,1
Gadus,morhua,75.25,36.25,1703:456:1,0.13,1,0.13081395348837,1,1,1,1
Gadus,morhua,75.25,36.75,1703:456:2,0.12,1,0.13081395348837,1,0.90825688073394,1,1
Gadus,morhua,75.75,36.25,1703:456:3,0.13,1,0.13081395348837,1,1,1,1
Gadus,morhua,75.75,36.75,1703:456:4,0.12,1,0.13081395348837,1,0.94036697247706,0.94736842105263,1
Gadus,morhua,75.25,37.25,1703:457:1,0.08,1,0.087209302325581,1,0.86697247706422,1,1
Gadus,morhua,75.25,37.75,1703:457:2,0.08,1,0.087209302325581,1,0.87155963302752,1,1
Gadus,morhua,75.75,37.25,1703:457:3,0.08,1,0.087209302325581,1,0.89908256880734,0.96491228070175,1
Gadus,morhua,75.75,37.75,1703:457:4,0.08,1,0.087209302325581,1,0.98623853211009,0.94736842105263,1
Gadus,morhua,75.25,38.25,1703:458:1,0.06,1,0.066860465116279,1,0.86697247706422,1,1
Gadus,morhua,75.25,38.75,1703:458:2,0.05,1,0.066860465116279,1,0.80733944954128,1,1
Gadus,morhua,75.75,38.25,1703:458:3,0.06,1,0.066860465116279,1,1,0.94736842105263,1
Gadus,morhua,75.75,38.75,1703:458:4,0.06,1,0.066860465116279,1,1,0.94736842105263,1
Gadus,morhua,75.25,39.25,1703:459:1,0.04,1,0.055232558139535,1,0.80733944954128,1,1
Gadus,morhua,75.25,39.75,1703:459:2,0.05,1,0.055232558139535,1,0.98165137614679,1,1
Gadus,morhua,75.75,39.25,1703:459:3,0.05,1,0.055232558139535,1,1,0.98245614035088,1
Gadus,morhua,75.75,39.75,1703:459:4,0.05,0.9125,0.055232558139535,1,1,0.94736842105263,1
Gadus,morhua,73.75,42.75,1704:132:4,0.08,0.755,0.51162790697674,1,0.21559633027523,1,1
