"sovereign_iso3","sovereign","rcp","scenario","msy_tot1","msy_tot2","c_tot","p_tot","bbmsy_avg2","bbmsy_good_prop","c_tot_rel","p_tot_rel","b_prop_diff"
"ARE","United Arab Emirates","RCP60","Imperfect Full Adaptation",26997.5826889959,10901.2484336507,698366.34413891,347184442.888857,1.15916101435479,0.63513380073072,-6.31580309279502,-26.1486967719279,0.298903920213291
"ARE","United Arab Emirates","RCP60","Imperfect Productivity Only",26997.5826889959,10901.2484336507,789247.301165247,396990764.953975,0.888923283575606,0.478555676245022,5.87566281134815,-15.5541500724849,0.142325795727593
"ARE","United Arab Emirates","RCP60","No Adaptation",26997.5826889959,10901.2484336507,745447.329639435,470112818.208042,0.735541494969728,0.336229880517429,0,0,0
"ARE","United Arab Emirates","RCP60","Productivity Only",26997.5826889959,10901.2484336507,854573.797802518,579804648.628541,0.924212463355189,0.594088410519733,14.6390581633535,23.3330864788196,0.257858530002304
"ARE","United Arab Emirates","RCP60","Range Shift Only",26997.5826889959,10901.2484336507,551142.695035527,423498942.492242,0.955029807043631,0.453046311839637,-26.0655081691541,-9.91546580105622,0.116816431322208
"ARE","United Arab Emirates","RCP85","Full Adaptation",26997.5826889959,4046.00411299998,1009292.78197275,884331029.038826,1.32135859032464,0.841776110068793,-2.96068446719573,29.058034579871,0.545209176788124
"ARE","United Arab Emirates","RCP85","Imperfect Full Adaptation",26997.5826889959,4046.00411299998,811965.665292258,360303594.812833,1.21023743911138,0.630756064645667,-21.9328684367564,-47.4177968750604,0.334189131364998
"ARE","United Arab Emirates","RCP85","Imperfect Productivity Only",26997.5826889959,4046.00411299998,952900.063103427,444347831.568683,0.778399760567611,0.405121622066423,-8.38261053052966,-35.1524984095474,0.108554688785754
"ARE","United Arab Emirates","RCP85","No Adaptation",26997.5826889959,4046.00411299998,1040086.46024668,685219662.547653,0.651740876739884,0.296566933280669,0,0,0
"ARE","United Arab Emirates","RCP85","Productivity Only",26997.5826889959,4046.00411299998,969536.67550557,485142518.583253,0.793890178115189,0.455054145683157,-6.78306923872239,-29.1989787946994,0.158487212402488
"ARE","United Arab Emirates","RCP85","Range Shift Only",26997.5826889959,4046.00411299998,652235.430740568,505425749.201348,0.991889205764471,0.455284552845528,-37.2902681008004,-26.2388724628581,0.15871761956486
"ARG","Argentina","RCP26","Full Adaptation",1516638.97170763,1530533.07822477,58102546.852058,58557335729.9568,1.23811098047285,0.847898357526085,81.4613381214712,138.071937235272,0.498140285046575
"ARG","Argentina","RCP26","Imperfect Full Adaptation",1516638.97170763,1530533.07822477,43886362.9155031,20350709441.8185,1.15343250917188,0.638820315328659,37.0624623428127,-17.2617271511674,0.289062242849149
"ARG","Argentina","RCP26","Imperfect Productivity Only",1516638.97170763,1530533.07822477,44324476.8132197,20773038503.9648,0.90395704671429,0.47065600210658,38.4307454635457,-15.5446972227636,0.12089792962707
"ARG","Argentina","RCP26","No Adaptation",1516638.97170763,1530533.07822477,32019243.0263927,24596488107.7471,0.778544020522817,0.34975807247951,0,0,0
"ARG","Argentina","RCP26","Productivity Only",1516638.97170763,1530533.07822477,58478388.4838521,58464688719.1814,0.95154550133305,0.614100918337119,82.635137363022,137.695269597317,0.264342845857608
"ARG","Argentina","RCP26","Range Shift Only",1516638.97170763,1530533.07822477,31433467.5666445,24056646150.075,0.947342963421658,0.453572956782199,-1.82944818297338,-2.19479283102234,0.103814884302689
"ARG","Argentina","RCP45","Full Adaptation",1516638.97170763,1539860.15976141,58236095.632275,58708510361.5228,1.24070520397289,0.843520621441032,76.9138202559508,122.493708914353,0.503011750765281
"ARG","Argentina","RCP45","Imperfect Full Adaptation",1516638.97170763,1539860.15976141,43846652.715063,19627884801.4686,1.14996074892929,0.629340706362529,33.2005305822513,-25.6141765353907,0.288831835686778
"ARG","Argentina","RCP45","Imperfect Productivity Only",1516638.97170763,1539860.15976141,49313060.0783418,31726802733.8565,0.895301328460585,0.476185774003489,49.80677794848,20.2383431087057,0.135676903327738
"ARG","Argentina","RCP45","No Adaptation",1516638.97170763,1539860.15976141,32917776.320709,26386593422.3435,0.755335050797472,0.340508870675751,0,0,0
"ARG","Argentina","RCP45","Productivity Only",1516638.97170763,1539860.15976141,59932815.9985014,49697817032.6523,0.935188102010324,0.60485171653336,82.0682400129106,88.3449532010049,0.264342845857608
"ARG","Argentina","RCP45","Range Shift Only",1516638.97170763,1539860.15976141,31566265.9026656,24059385986.82,0.952377399874711,0.452453836279254,-4.10571602673274,-8.81965852231949,0.111944965603502
"ARG","Argentina","RCP60","Full Adaptation",1516638.97170763,1527623.70994199,57862560.1903251,58330206617.2895,1.24896881553093,0.847437543201343,77.4083364336106,130.329130391501,0.511207662683914
"ARG","Argentina","RCP60","Imperfect Full Adaptation",1516638.97170763,1527623.70994199,44181880.9687796,19903800886.1704,1.15916101435479,0.63513380073072,35.462965644745,-21.4056418542097,0.298903920213291
"ARG","Argentina","RCP60","Imperfect Productivity Only",1516638.97170763,1527623.70994199,47905744.5711726,26579763967.3164,0.888923283575606,0.478555676245022,46.8804425872303,4.95580721616523,0.142325795727593
"ARG","Argentina","RCP60","No Adaptation",1516638.97170763,1527623.70994199,32615468.5588737,25324719681.8497,0.735541494969728,0.336229880517429,0,0,0
"ARG","Argentina","RCP60","Productivity Only",1516638.97170763,1527623.70994199,58197661.8606655,44111174210.6811,0.924212463355189,0.594088410519733,78.4357681558793,74.182280257561,0.257858530002304
"ARG","Argentina","RCP60","Range Shift Only",1516638.97170763,1527623.70994199,31619338.1962846,23800272079.7812,0.955029807043631,0.453046311839637,-3.05416542089839,-6.01960306459414,0.116816431322208
"ARG","Argentina","RCP85","Full Adaptation",1516638.97170763,1544528.97483199,58359577.4117055,58844913195.2959,1.32135859032464,0.841776110068793,31.0367362451656,64.6257792692083,0.545209176788124
"ARG","Argentina","RCP85","Imperfect Full Adaptation",1516638.97170763,1544528.97483199,43950313.3510925,19408081050.7976,1.21023743911138,0.630756064645667,-1.31687250147293,-45.703540142822,0.334189131364998
"ARG","Argentina","RCP85","Imperfect Productivity Only",1516638.97170763,1544528.97483199,54430925.0124248,32580803678.0096,0.778399760567611,0.405121622066423,22.2155999197298,-8.85125147676828,0.108554688785754
"ARG","Argentina","RCP85","No Adaptation",1516638.97170763,1544528.97483199,44536806.3063755,35744652785.5569,0.651740876739884,0.296566933280669,0,0,0
"ARG","Argentina","RCP85","Productivity Only",1516638.97170763,1544528.97483199,57621783.8995172,41336274932.6576,0.793890178115189,0.455054145683157,29.3801434775728,15.6432409083577,0.158487212402488
"ARG","Argentina","RCP85","Range Shift Only",1516638.97170763,1544528.97483199,31679814.3188829,24005406878.5196,0.991889205764471,0.455284552845528,-28.8682396736024,-32.8419637406039,0.15871761956486
"ATA","Antarctica","RCP26","Full Adaptation",16904.5407321609,17427.3832477832,363198.221474539,405658776.597737,1.23811098047285,0.847898357526085,-24.4977343338694,34.5265802137205,0.498140285046575
"ATA","Antarctica","RCP26","Imperfect Full Adaptation",16904.5407321609,17427.3832477832,290355.567029157,106479002.994224,1.15343250917188,0.638820315328659,-39.6403895633827,-64.6889036704269,0.289062242849149
"ATA","Antarctica","RCP26","Imperfect Productivity Only",16904.5407321609,17427.3832477832,290355.567029157,106479002.994224,0.90395704671429,0.47065600210658,-39.6403895633827,-64.6889036704269,0.12089792962707
"ATA","Antarctica","RCP26","No Adaptation",16904.5407321609,17427.3832477832,481042.811457597,301545446.225774,0.778544020522817,0.34975807247951,0,0,0
"ATA","Antarctica","RCP26","Productivity Only",16904.5407321609,17427.3832477832,363198.221474539,405658776.597737,0.95154550133305,0.614100918337119,-24.4977343338694,34.5265802137205,0.264342845857608
"ATA","Antarctica","RCP26","Range Shift Only",16904.5407321609,17427.3832477832,481042.811457597,301545446.225774,0.947342963421658,0.453572956782199,0,0,0.103814884302689
"ATA","Antarctica","RCP45","Full Adaptation",16904.5407321609,19824.5045190881,383135.489333482,421422392.65109,1.24070520397289,0.843520621441032,-24.4592867630988,32.7232913565763,0.503011750765281
"ATA","Antarctica","RCP45","Imperfect Full Adaptation",16904.5407321609,19824.5045190881,308656.777569689,120221506.695842,1.14996074892929,0.629340706362529,-39.1438439608411,-62.1372894778055,0.288831835686778
"ATA","Antarctica","RCP45","Imperfect Productivity Only",16904.5407321609,19824.5045190881,308681.773266587,110082830.851069,0.895301328460585,0.476185774003489,-39.1389156970178,-65.3303766311732,0.135676903327738
"ATA","Antarctica","RCP45","No Adaptation",16904.5407321609,19824.5045190881,507190.722613303,317519546.376296,0.755335050797472,0.340508870675751,0,0,0
"ATA","Antarctica","RCP45","Productivity Only",16904.5407321609,19824.5045190881,376158.591725282,379380489.520759,0.935188102010324,0.60485171653336,-25.8348832196452,19.4825622077299,0.264342845857608
"ATA","Antarctica","RCP45","Range Shift Only",16904.5407321609,19824.5045190881,499845.420611904,312941499.509669,0.952377399874711,0.452453836279254,-1.44823272073118,-1.44181576185605,0.111944965603502
"ATA","Antarctica","RCP60","Full Adaptation",16904.5407321609,17686.7139480064,366149.841731755,407500322.702269,1.24896881553093,0.847437543201343,-25.5712742312524,32.5769819297681,0.511207662683914
"ATA","Antarctica","RCP60","Imperfect Full Adaptation",16904.5407321609,17686.7139480064,292784.109933143,107489417.428194,1.15916101435479,0.63513380073072,-40.4846165586343,-65.0291748052656,0.298903920213291
"ATA","Antarctica","RCP60","Imperfect Productivity Only",16904.5407321609,17686.7139480064,292826.720577127,104465096.782849,0.888923283575606,0.478555676245022,-40.4759549245861,-66.0131134212862,0.142325795727593
"ATA","Antarctica","RCP60","No Adaptation",16904.5407321609,17686.7139480064,491946.943804189,307368833.390807,0.735541494969728,0.336229880517429,0,0,0
"ATA","Antarctica","RCP60","Productivity Only",16904.5407321609,17686.7139480064,358907.701291662,371972367.706405,0.924212463355189,0.594088410519733,-27.0434127476725,21.018244954412,0.257858530002304
"ATA","Antarctica","RCP60","Range Shift Only",16904.5407321609,17686.7139480064,483268.210972668,302667851.21742,0.955029807043631,0.453046311839637,-1.76416033086995,-1.52942708000912,0.116816431322208
"ATA","Antarctica","RCP85","Full Adaptation",16904.5407321609,18885.4842371656,390618.304748389,428154002.463556,1.32135859032464,0.841776110068793,-27.503376382458,28.9508502175724,0.545209176788124
"ATA","Antarctica","RCP85","Imperfect Full Adaptation",16904.5407321609,18885.4842371656,317389.047654218,126109405.633124,1.21023743911138,0.630756064645667,-41.094326485956,-62.018537761519,0.334189131364998
"ATA","Antarctica","RCP85","Imperfect Productivity Only",16904.5407321609,18885.4842371656,306698.556870508,120938943.20519,0.778399760567611,0.405121622066423,-43.0784231788455,-63.5757707250409,0.108554688785754
"ATA","Antarctica","RCP85","No Adaptation",16904.5407321609,18885.4842371656,538808.961378818,332028832.490172,0.651740876739884,0.296566933280669,0,0,0
"ATA","Antarctica","RCP85","Productivity Only",16904.5407321609,18885.4842371656,394982.088063255,402586890.810657,0.793890178115189,0.455054145683157,-26.6934820362876,21.2505817013866,0.158487212402488
"ATA","Antarctica","RCP85","Range Shift Only",16904.5407321609,18885.4842371656,508014.372103759,318792126.914914,0.991889205764471,0.455284552845528,-5.71530755469534,-3.98661329378673,0.15871761956486
"ATG","Antigua and Barbuda","RCP26","Full Adaptation",7130.77124874551,7682.90074157087,279147.410812311,364632561.428175,1.23811098047285,0.847898357526085,18.7086386054167,42.041772807397,0.498140285046575
"ATG","Antigua and Barbuda","RCP26","Imperfect Full Adaptation",7130.77124874551,7682.90074157087,204621.524230068,219988383.737705,1.15343250917188,0.638820315328659,-12.9838156118576,-14.3040328029161,0.289062242849149
"ATG","Antigua and Barbuda","RCP26","Imperfect Productivity Only",7130.77124874551,7682.90074157087,232275.322789031,208133586.615306,0.90395704671429,0.47065600210658,-1.22391868266793,-18.9220416635134,0.12089792962707
"ATG","Antigua and Barbuda","RCP26","No Adaptation",7130.77124874551,7682.90074157087,235153.409298364,256707976.971396,0.778544020522817,0.34975807247951,0,0,0
"ATG","Antigua and Barbuda","RCP26","Productivity Only",7130.77124874551,7682.90074157087,305434.289541882,343898279.095269,0.95154550133305,0.614100918337119,29.8872469904722,33.9647809750721,0.264342845857608
"ATG","Antigua and Barbuda","RCP26","Range Shift Only",7130.77124874551,7682.90074157087,212032.208498391,263407159.142715,0.947342963421658,0.453572956782199,-9.8323902123981,2.60965095450315,0.103814884302689
"ATG","Antigua and Barbuda","RCP45","Full Adaptation",7130.77124874551,7697.83702215838,279781.007491223,365825626.357451,1.24070520397289,0.843520621441032,28.1076396070652,36.1837777413857,0.503011750765281
"ATG","Antigua and Barbuda","RCP45","Imperfect Full Adaptation",7130.77124874551,7697.83702215838,204547.793134702,219660992.787902,1.14996074892929,0.629340706362529,-6.34055113214581,-18.2280800879422,0.288831835686778
"ATG","Antigua and Barbuda","RCP45","Imperfect Productivity Only",7130.77124874551,7697.83702215838,217994.833189265,249953869.239495,0.895301328460585,0.476185774003489,-0.183347766060509,-6.95112719946402,0.135676903327738
"ATG","Antigua and Barbuda","RCP45","No Adaptation",7130.77124874551,7697.83702215838,218395.256012345,268626434.38498,0.755335050797472,0.340508870675751,0,0,0
"ATG","Antigua and Barbuda","RCP45","Productivity Only",7130.77124874551,7697.83702215838,294180.252649326,373286439.752055,0.935188102010324,0.60485171653336,34.7008437915412,38.9611713406739,0.264342845857608
"ATG","Antigua and Barbuda","RCP45","Range Shift Only",7130.77124874551,7697.83702215838,210112.799381719,262022532.910619,0.952377399874711,0.452453836279254,-3.79241599925502,-2.45839598380587,0.111944965603502
"ATG","Antigua and Barbuda","RCP60","Full Adaptation",7130.77124874551,7677.26577185055,279265.734920497,364688314.730255,1.24896881553093,0.847437543201343,17.7540270843429,35.0436593275212,0.511207662683914
"ATG","Antigua and Barbuda","RCP60","Imperfect Full Adaptation",7130.77124874551,7677.26577185055,203610.126143506,217789562.069526,1.15916101435479,0.63513380073072,-14.1466019260311,-19.3527781471111,0.298903920213291
"ATG","Antigua and Barbuda","RCP60","Imperfect Productivity Only",7130.77124874551,7677.26577185055,225625.41476241,219800141.177189,0.888923283575606,0.478555676245022,-4.86372698601006,-18.6082630390054,0.142325795727593
"ATG","Antigua and Barbuda","RCP60","No Adaptation",7130.77124874551,7677.26577185055,237160.241424668,270052156.870081,0.735541494969728,0.336229880517429,0,0,0
"ATG","Antigua and Barbuda","RCP60","Productivity Only",7130.77124874551,7677.26577185055,295958.222351431,322072166.192189,0.924212463355189,0.594088410519733,24.7925118365338,19.2629490262264,0.257858530002304
"ATG","Antigua and Barbuda","RCP60","Range Shift Only",7130.77124874551,7677.26577185055,210270.601337369,262315547.575691,0.955029807043631,0.453046311839637,-11.338173686183,-2.86485743497004,0.116816431322208
"ATG","Antigua and Barbuda","RCP85","Full Adaptation",7130.77124874551,7697.97946352723,280934.692797237,368327786.924557,1.32135859032464,0.841776110068793,-3.75579621160692,10.3004544559004,0.545209176788124
"ATG","Antigua and Barbuda","RCP85","Imperfect Full Adaptation",7130.77124874551,7697.97946352723,206667.815936682,223463062.148852,1.21023743911138,0.630756064645667,-29.1985649922274,-33.0811353796285,0.334189131364998
"ATG","Antigua and Barbuda","RCP85","Imperfect Productivity Only",7130.77124874551,7697.97946352723,242998.394439847,241691325.991069,0.778399760567611,0.405121622066423,-16.7522289189093,-27.6224492388773,0.108554688785754
"ATG","Antigua and Barbuda","RCP85","No Adaptation",7130.77124874551,7697.97946352723,291897.778504057,333931341.209314,0.651740876739884,0.296566933280669,0,0,0
"ATG","Antigua and Barbuda","RCP85","Productivity Only",7130.77124874551,7697.97946352723,271143.363084959,274760276.453131,0.793890178115189,0.455054145683157,-7.11016559477149,-17.719530171052,0.158487212402488
"ATG","Antigua and Barbuda","RCP85","Range Shift Only",7130.77124874551,7697.97946352723,211982.110566307,264095480.819897,0.991889205764471,0.455284552845528,-27.3779637335057,-20.9132392714354,0.15871761956486
"AUS","Australia","RCP26","Full Adaptation",2136642.52211943,2218070.50526762,68557363.4882771,72041322682.2197,1.23811098047285,0.847898357526085,33.8361709996801,125.846060210923,0.498140285046575
"AUS","Australia","RCP26","Imperfect Full Adaptation",2136642.52211943,2218070.50526762,52877276.1831353,35698371054.7383,1.15343250917188,0.638820315328659,3.22585083735767,11.9126656547371,0.289062242849149
"AUS","Australia","RCP26","Imperfect Productivity Only",2136642.52211943,2218070.50526762,54726126.7466505,39253988809.5561,0.90395704671429,0.47065600210658,6.83513607794006,23.0593552440412,0.12089792962707
"AUS","Australia","RCP26","No Adaptation",2136642.52211943,2218070.50526762,51224839.2764023,31898419044.786,0.778544020522817,0.34975807247951,0,0,0
"AUS","Australia","RCP26","Productivity Only",2136642.52211943,2218070.50526762,69269131.7214252,65617031460.7401,0.95154550133305,0.614100918337119,35.2256692259361,105.706218131414,0.264342845857608
"AUS","Australia","RCP26","Range Shift Only",2136642.52211943,2218070.50526762,47712432.5634352,28625856559.341,0.947342963421658,0.453572956782199,-6.85684281802158,-10.2593250181152,0.103814884302689
"AUS","Australia","RCP45","Full Adaptation",2136642.52211943,2244687.21761842,69235712.7892298,72548841959.8041,1.24070520397289,0.843520621441032,35.7168766156288,110.299204806399,0.503011750765281
"AUS","Australia","RCP45","Imperfect Full Adaptation",2136642.52211943,2244687.21761842,53378228.1953021,35686675335.1977,1.14996074892929,0.629340706362529,4.63279885622276,3.44588889970606,0.288831835686778
"AUS","Australia","RCP45","Imperfect Productivity Only",2136642.52211943,2244687.21761842,54747628.3707443,34369703752.6105,0.895301328460585,0.476185774003489,7.31711749989279,-0.371650692782036,0.135676903327738
"AUS","Australia","RCP45","No Adaptation",2136642.52211943,2244687.21761842,51014814.4547388,34497915494.5414,0.755335050797472,0.340508870675751,0,0,0
"AUS","Australia","RCP45","Productivity Only",2136642.52211943,2244687.21761842,69414150.9786289,60849101968.5444,0.935188102010324,0.60485171653336,36.0666538152644,76.3848658571055,0.264342845857608
"AUS","Australia","RCP45","Range Shift Only",2136642.52211943,2244687.21761842,47965567.7058353,28951147151.7273,0.952377399874711,0.452453836279254,-5.97717894594878,-16.0785608733135,0.111944965603502
"AUS","Australia","RCP60","Full Adaptation",2136642.52211943,2231864.74322202,68941673.5986568,72356430213.1617,1.24896881553093,0.847437543201343,32.17157917164,135.056636467017,0.511207662683914
"AUS","Australia","RCP60","Imperfect Full Adaptation",2136642.52211943,2231864.74322202,53167452.9344636,35806266693.4583,1.15916101435479,0.63513380073072,1.93002066922268,16.3200089972698,0.298903920213291
"AUS","Australia","RCP60","Imperfect Productivity Only",2136642.52211943,2231864.74322202,55801842.59112,41268854857.5659,0.888923283575606,0.478555676245022,6.98054269601166,34.0657379736298,0.142325795727593
"AUS","Australia","RCP60","No Adaptation",2136642.52211943,2231864.74322202,52160739.873682,30782551516.3936,0.735541494969728,0.336229880517429,0,0,0
"AUS","Australia","RCP60","Productivity Only",2136642.52211943,2231864.74322202,69842532.7735189,66273169534.534,0.924212463355189,0.594088410519733,33.8986619872666,115.294594729223,0.257858530002304
"AUS","Australia","RCP60","Range Shift Only",2136642.52211943,2231864.74322202,47897600.1395516,28819818098.7992,0.955029807043631,0.453046311839637,-8.17308141037581,-6.37612322860623,0.116816431322208
"AUS","Australia","RCP85","Full Adaptation",2136642.52211943,2248453.82252141,69725583.3503895,72902758644.0388,1.32135859032464,0.841776110068793,3.42775022403505,49.4543371815773,0.545209176788124
"AUS","Australia","RCP85","Imperfect Full Adaptation",2136642.52211943,2248453.82252141,53800408.7524988,35950281015.1747,1.21023743911138,0.630756064645667,-20.1949274423194,-26.3001082462643,0.334189131364998
"AUS","Australia","RCP85","Imperfect Productivity Only",2136642.52211943,2248453.82252141,62224289.8156179,33117419483.9392,0.778399760567611,0.405121622066423,-7.69932647853922,-32.1076174592592,0.108554688785754
"AUS","Australia","RCP85","No Adaptation",2136642.52211943,2248453.82252141,67414773.3073153,48779286047.3943,0.651740876739884,0.296566933280669,0,0,0
"AUS","Australia","RCP85","Productivity Only",2136642.52211943,2248453.82252141,64535229.2657851,36878696952.1283,0.793890178115189,0.455054145683157,-4.27138429792461,-24.3968086857674,0.158487212402488
"AUS","Australia","RCP85","Range Shift Only",2136642.52211943,2248453.82252141,48131906.4305386,29129449859.8274,0.991889205764471,0.455284552845528,-28.6033252516838,-40.283156601503,0.15871761956486
"AZE","Azerbaijan","RCP26","Full Adaptation",0,0,0,0,1.23811098047285,0.847898357526085,NA,NA,0.498140285046575
"AZE","Azerbaijan","RCP26","Imperfect Full Adaptation",0,0,0,0,1.15343250917188,0.638820315328659,NA,NA,0.289062242849149
"AZE","Azerbaijan","RCP26","Imperfect Productivity Only",0,0,0,0,0.90395704671429,0.47065600210658,NA,NA,0.12089792962707
"AZE","Azerbaijan","RCP26","No Adaptation",0,0,0,0,0.778544020522817,0.34975807247951,NA,NA,0
"AZE","Azerbaijan","RCP26","Productivity Only",0,0,0,0,0.95154550133305,0.614100918337119,NA,NA,0.264342845857608
"AZE","Azerbaijan","RCP26","Range Shift Only",0,0,0,0,0.947342963421658,0.453572956782199,NA,NA,0.103814884302689
"AZE","Azerbaijan","RCP45","Full Adaptation",0,0,0,0,1.24070520397289,0.843520621441032,NA,NA,0.503011750765281
"AZE","Azerbaijan","RCP45","Imperfect Full Adaptation",0,0,0,0,1.14996074892929,0.629340706362529,NA,NA,0.288831835686778
"AZE","Azerbaijan","RCP45","Imperfect Productivity Only",0,0,0,0,0.895301328460585,0.476185774003489,NA,NA,0.135676903327738
"AZE","Azerbaijan","RCP45","No Adaptation",0,0,0,0,0.755335050797472,0.340508870675751,NA,NA,0
"AZE","Azerbaijan","RCP45","Productivity Only",0,0,0,0,0.935188102010324,0.60485171653336,NA,NA,0.264342845857608
"AZE","Azerbaijan","RCP45","Range Shift Only",0,0,0,0,0.952377399874711,0.452453836279254,NA,NA,0.111944965603502
"AZE","Azerbaijan","RCP60","Full Adaptation",0,0,0,0,1.24896881553093,0.847437543201343,NA,NA,0.511207662683914
"AZE","Azerbaijan","RCP60","Imperfect Full Adaptation",0,0,0,0,1.15916101435479,0.63513380073072,NA,NA,0.298903920213291
"AZE","Azerbaijan","RCP60","Imperfect Productivity Only",0,0,0,0,0.888923283575606,0.478555676245022,NA,NA,0.142325795727593
"AZE","Azerbaijan","RCP60","No Adaptation",0,0,0,0,0.735541494969728,0.336229880517429,NA,NA,0
"AZE","Azerbaijan","RCP60","Productivity Only",0,0,0,0,0.924212463355189,0.594088410519733,NA,NA,0.257858530002304
"AZE","Azerbaijan","RCP60","Range Shift Only",0,0,0,0,0.955029807043631,0.453046311839637,NA,NA,0.116816431322208
"AZE","Azerbaijan","RCP85","Full Adaptation",0,0,0,0,1.32135859032464,0.841776110068793,NA,NA,0.545209176788124
"AZE","Azerbaijan","RCP85","Imperfect Full Adaptation",0,0,0,0,1.21023743911138,0.630756064645667,NA,NA,0.334189131364998
"AZE","Azerbaijan","RCP85","Imperfect Productivity Only",0,0,0,0,0.778399760567611,0.405121622066423,NA,NA,0.108554688785754
"AZE","Azerbaijan","RCP85","No Adaptation",0,0,0,0,0.651740876739884,0.296566933280669,NA,NA,0
"AZE","Azerbaijan","RCP85","Productivity Only",0,0,0,0,0.793890178115189,0.455054145683157,NA,NA,0.158487212402488
"AZE","Azerbaijan","RCP85","Range Shift Only",0,0,0,0,0.991889205764471,0.455284552845528,NA,NA,0.15871761956486
"BEL","Belgium","RCP26","Full Adaptation",9163.0734332282,9128.22884807478,301228.20668514,221608955.268843,1.23811098047285,0.847898357526085,6.57366641728505,74.5210154159925,0.498140285046575
"BEL","Belgium","RCP26","Imperfect Full Adaptation",9163.0734332282,9128.22884807478,262749.296265067,65610682.7280961,1.15343250917188,0.638820315328659,-7.04006055847541,-48.3304140035638,0.289062242849149
"BEL","Belgium","RCP26","Imperfect Productivity Only",9163.0734332282,9128.22884807478,271950.838413386,104469674.687006,0.90395704671429,0.47065600210658,-3.78458161700749,-17.7282629014856,0.12089792962707
"BEL","Belgium","RCP26","No Adaptation",9163.0734332282,9128.22884807478,282647.878046808,126981243.342305,0.778544020522817,0.34975807247951,0,0,0
"BEL","Belgium","RCP26","Productivity Only",9163.0734332282,9128.22884807478,303395.225908285,158069301.846036,0.95154550133305,0.614100918337119,7.34035153734334,24.4824020347059,0.264342845857608
"BEL","Belgium","RCP26","Range Shift Only",9163.0734332282,9128.22884807478,254756.071336079,178109901.132561,0.947342963421658,0.453572956782199,-9.86804037004293,40.2647323687233,0.103814884302689
"BEL","Belgium","RCP45","Full Adaptation",9163.0734332282,7702.11293207472,294497.813937173,221321489.5253,1.24070520397289,0.843520621441032,2.3690967682967,73.3666726527254,0.503011750765281
"BEL","Belgium","RCP45","Imperfect Full Adaptation",9163.0734332282,7702.11293207472,256339.760692881,64852758.5842912,1.14996074892929,0.629340706362529,-10.8948571905877,-49.1992079385325,0.288831835686778
"BEL","Belgium","RCP45","Imperfect Productivity Only",9163.0734332282,7702.11293207472,294137.291795913,124966302.034999,0.895301328460585,0.476185774003489,2.24377724394333,-2.11076193282815,0.135676903327738
"BEL","Belgium","RCP45","No Adaptation",9163.0734332282,7702.11293207472,287682.340896045,127660920.140421,0.755335050797472,0.340508870675751,0,0,0
"BEL","Belgium","RCP45","Productivity Only",9163.0734332282,7702.11293207472,305513.019354644,136320988.052229,0.935188102010324,0.60485171653336,6.19804413543867,6.78364835713415,0.264342845857608
"BEL","Belgium","RCP45","Range Shift Only",9163.0734332282,7702.11293207472,250856.107899115,178448332.73124,0.952377399874711,0.452453836279254,-12.8010057489893,39.7830538389943,0.111944965603502
"BEL","Belgium","RCP60","Full Adaptation",9163.0734332282,7741.41419280246,295695.548434075,221115941.385179,1.24896881553093,0.847437543201343,1.76148498770415,63.8845399804149,0.511207662683914
"BEL","Belgium","RCP60","Imperfect Full Adaptation",9163.0734332282,7741.41419280246,256938.107945818,65042520.3433518,1.15916101435479,0.63513380073072,-11.5766079233796,-51.7924241062817,0.298903920213291
"BEL","Belgium","RCP60","Imperfect Productivity Only",9163.0734332282,7741.41419280246,299668.189962994,141086176.239906,0.888923283575606,0.478555676245022,3.12864084597637,4.5688653012814,0.142325795727593
"BEL","Belgium","RCP60","No Adaptation",9163.0734332282,7741.41419280246,290577.076847693,134921781.768801,0.735541494969728,0.336229880517429,0,0,0
"BEL","Belgium","RCP60","Productivity Only",9163.0734332282,7741.41419280246,314083.744770199,155393510.654132,0.924212463355189,0.594088410519733,8.08964980221991,15.1730347887124,0.257858530002304
"BEL","Belgium","RCP60","Range Shift Only",9163.0734332282,7741.41419280246,252164.492307741,178165696.471547,0.955029807043631,0.453046311839637,-13.2194132299316,32.0510996340438,0.116816431322208
"BEL","Belgium","RCP85","Full Adaptation",9163.0734332282,7669.70630804537,290890.422988555,221045834.910146,1.32135859032464,0.841776110068793,1.83696737156491,74.8890131788387,0.545209176788124
"BEL","Belgium","RCP85","Imperfect Full Adaptation",9163.0734332282,7669.70630804537,253723.232344037,64332768.7939253,1.21023743911138,0.630756064645667,-11.1747844148028,-49.1006267817465,0.334189131364998
"BEL","Belgium","RCP85","Imperfect Productivity Only",9163.0734332282,7669.70630804537,293387.46531506,130075520.660626,0.778399760567611,0.405121622066423,2.71114953032106,2.91430940695038,0.108554688785754
"BEL","Belgium","RCP85","No Adaptation",9163.0734332282,7669.70630804537,285643.249692624,126392064.825769,0.651740876739884,0.296566933280669,0,0,0
