"rcp","scenario","scenario_short","sovereign_iso3","sovereign","b1","b2","c1","c2","p1","p2","msy_tot1","msy_tot2","bbmsy_avg1","bbmsy_avg2","bbmsy_prop1","bbmsy_prop2","b_pdiff","c_pdiff","p_pdiff","bbmsy_prop_diff"
"RCP 2.6","No Adaptation","BAU","IDN","Indonesia",38382042.7266036,39051747.8926444,2134687.05473067,1683981.48207105,2267937340.47899,707444523.096882,2492934.27605017,2555771.50918674,0.981306077883271,0.741664581968602,0.446696035242291,0.317180616740088,1.74483982213034,-21.1134260481325,-68.8066989122605,-0.129515418502203
"RCP 2.6","Productivity Only","Productivity","IDN","Indonesia",34212552.2222031,38429407.0151652,2723071.56088191,2378249.53841083,3105182712.35804,2046648510.74687,2492934.27605017,2555771.50918674,1.0318004854842,1.07063326519101,0.601321585903084,0.841409691629956,0.123402208941834,11.4097512860446,-9.75727264516866,0.394713656387665
"RCP 2.6","Range Shift Only","Range","IDN","Indonesia",39202060.0932254,45432031.2878151,1846869.21694366,1710902.7793336,1812327114.92005,1133748749.97725,2492934.27605017,2555771.50918674,0.99166410232074,0.83953013582636,0.451541850220264,0.387665198237885,18.3679347434133,-19.8522905012198,-50.0096969284963,-0.0590308370044053
"RCP 4.5","Full Adaptation","Full","IDN","Indonesia",35930176.6416004,42253527.0444302,2466452.03853181,2482171.60480872,2866939745.49615,2590896496.63018,2518829.29816547,2535440.87955673,1.05078507603137,1.20184542521705,0.642290748898678,0.986749054617754,9.20934174619828,18.9347975079216,25.6110076167125,0.547101477525243
"RCP 4.5","No Adaptation","BAU","IDN","Indonesia",38690396.2324277,38864371.8488839,2087002.00178455,1683856.36150904,2062634912.16948,726433781.530122,2518829.29816547,2535440.87955673,0.972385525043246,0.736247371776106,0.439647577092511,0.316695255545593,0.449660984113395,-19.3169742976188,-64.7812718943044,-0.122952321546918
"RCP 4.5","Productivity Only","Productivity","IDN","Indonesia",34403289.0423169,38135361.9989674,2737425.11664345,2354697.87869183,3090863540.45214,2004416341.21136,2518829.29816547,2535440.87955673,1.02928604056496,1.08655530428762,0.600440528634361,0.86131144984601,-1.4345529834484,12.8268145731716,-2.82253396442747,0.421663872753499
"RCP 4.5","Range Shift Only","Range","IDN","Indonesia",39449169.8095605,45377073.9936359,1854508.51905222,1700523.73942342,1818496211.12631,1129799567.45667,2518829.29816547,2535440.87955673,0.988362123427565,0.842452750951908,0.449339207048458,0.395319870570348,17.282525929791,-18.5183465100012,-45.2254220661696,-0.0443277065221629
"RCP 6.0","Full Adaptation","Full","IDN","Indonesia",35722679.926122,42123007.8550063,2455360.62449698,2449659.66364356,2855213299.61474,2546772595.61046,2496701.78274432,2503137.35100787,1.05409533199277,1.22302529749118,0.647136563876652,0.991118907149881,11.8503440854906,7.43914200035031,0.25299800072459,0.553233444594814
"RCP 6.0","No Adaptation","BAU","IDN","Indonesia",37660150.4442493,35785957.374541,2280043.95608034,1665980.20703038,2540345572.10155,581760273.682795,2496701.78274432,2503137.35100787,0.974204713559878,0.694227656276364,0.437885462555066,0.279754424778761,-4.97659474962212,-26.9321013488532,-77.099167921413,-0.158131037776305
"RCP 6.0","Productivity Only","Productivity","IDN","Indonesia",34017329.0972697,36981164.1679838,2771424.0884512,2305779.46403409,3139338033.53562,1898700211.59308,2496701.78274432,2503137.35100787,1.02549043678482,1.06742796319892,0.598237885462555,0.817060542210985,-1.80293033420212,1.12872858810985,-25.2581919387314,0.379175079655919
"RCP 6.0","Range Shift Only","Range","IDN","Indonesia",39230352.2307866,44674370.1821758,1845063.74909281,1695788.0769415,1810637088.8945,1108990152.26422,2496701.78274432,2503137.35100787,0.991126113210386,0.856391202987842,0.450220264317181,0.401426956033151,18.6250443909142,-25.6247638375904,-56.3449097460081,-0.0364585065219154
"RCP 8.5","Full Adaptation","Full","IDN","Indonesia",35886870.3735397,13567600.2625404,2467444.88740399,610098.449509997,2868401776.84343,615341736.85864,2525900.8392047,611225.653320998,1.04858814058295,1.75392498115349,0.637004405286344,0.995840040241449,-64.9072246679376,-71.6316352705714,-71.8434765510263,0.560157220858189
"RCP 8.5","No Adaptation","BAU","IDN","Indonesia",38662089.6585071,4557658.64265659,2150629.60212541,590697.985591013,2185432224.876,58152848.1145777,2525900.8392047,611225.653320998,0.966422844574319,0.503936895261841,0.43568281938326,0.0508255172983676,-88.2115563775438,-72.5337182652354,-97.3390687913977,-0.384857302084892
"RCP 8.5","Productivity Only","Productivity","IDN","Indonesia",30207337.514357,5651741.99363249,3273119.2469257,609781.580964164,2988453045.23002,138779624.255872,2525900.8392047,611225.653320998,0.971100736265034,0.67731738789906,0.515418502202643,0.160726068933537,-85.3816954966662,-71.6463690278636,-93.64978594732,-0.274956750449722
"RCP 8.5","Range Shift Only","Range","IDN","Indonesia",39419135.4518885,13139944.0058065,1852256.01092936,503547.995648495,1816919241.81515,252834382.369597,2525900.8392047,611225.653320998,0.986505615310094,1.08353743507897,0.448458149779736,0.46012412192453,-66.0133631630662,-76.5860195009475,-88.4309209184493,0.0244413025412697
"RCP 2.6","Full Adaptation","Full","IND","India",15843309.9399921,16568270.1127508,1343731.83072033,1005392.92392316,893597867.439707,729048267.320849,1012404.44619347,1029163.32144966,1.07102320097597,1.19919545126948,0.674127836881443,0.988479262672811,-5.50553683544654,-19.8946183064353,4.22978263916231,0.529342891610594
"RCP 2.6","No Adaptation","BAU","IND","India",17533588.2737369,13074043.2380225,1255087.86384564,656552.307774155,699462522.957352,241299897.821427,1012404.44619347,1029163.32144966,0.996478731221504,0.745304084633415,0.459136371062217,0.324884792626728,-25.4342976810639,-47.6887374432534,-65.5020976962135,-0.134251578435489
"RCP 2.6","Productivity Only","Productivity","IND","India",14356634.7915322,11662266.3191897,1643180.04524301,879380.552078707,977161421.065585,567900991.077579,1012404.44619347,1029163.32144966,1.04903462826058,1.07216155529529,0.629079240588133,0.84331797235023,-33.4861402177537,-29.9347418288111,-18.808946521327,0.384181601288013
"RCP 2.6","Range Shift Only","Range","IND","India",19223799.5793154,19430001.2967625,814519.223838877,738350.494985025,539650537.802688,376971653.309782,1012404.44619347,1029163.32144966,1.00598429199542,0.832204769823257,0.463522218465806,0.387096774193548,10.8158865910307,-41.1714098865804,-46.1055251801151,-0.072039596868669
"RCP 4.5","Full Adaptation","Full","IND","India",15792826.254072,16551874.8084232,1342603.21903621,984313.565543408,892361157.794242,720023060.682723,1012403.76151239,1012807.9967361,1.0672615624016,1.20311439915567,0.668367269295411,0.986111111111111,-0.0457216795304564,-33.5193930669424,-10.1317578889447,0.532229608945804
"RCP 4.5","No Adaptation","BAU","IND","India",16559446.0652852,10652655.6428924,1480602.55607257,658639.247136778,801198558.87795,170301970.07004,1012403.76151239,1012807.9967361,0.988790510433412,0.74195102278431,0.453881502165307,0.321064814814815,-35.6702174644333,-55.515459267889,-78.7440993018582,-0.132816687350492
"RCP 4.5","Productivity Only","Productivity","IND","India",13613231.7827478,10292395.9071765,1741568.16540737,812140.515747361,989865564.673563,453662578.270361,1012403.76151239,1012807.9967361,1.04629755334792,1.08303877202334,0.628955781578805,0.854166666666667,-37.8457717329492,-45.1479728697999,-43.3770102001058,0.40028516450136
"RCP 4.5","Range Shift Only","Range","IND","India",19171016.8159815,19199658.3667266,812037.715555157,728201.842661457,538002776.709361,374369141.147619,1012403.76151239,1012807.9967361,1.00266449949343,0.834345140813596,0.461527910174244,0.388194444444444,15.9438443232485,-50.8171967098937,-53.2738623903781,-0.0656870577208623
"RCP 6.0","Full Adaptation","Full","IND","India",15862842.3070857,16843826.1166099,1344211.43021176,994435.869424851,891789091.023533,721047665.043477,1014761.07784125,1023199.72709273,1.07075772071252,1.22855095546103,0.672711379701074,0.988399071925754,-1.68746241826878,-28.854499000813,-11.1304153096508,0.537583769492257
"RCP 6.0","No Adaptation","BAU","IND","India",17132938.0066168,10157383.1156649,1397749.4788268,669806.04352236,811354826.913891,144144827.263195,1014761.07784125,1023199.72709273,0.988034273761823,0.70753420104885,0.450815302433497,0.287703016241299,-40.7142948177246,-52.0796785354867,-82.2340580863405,-0.163112286192198
"RCP 6.0","Productivity Only","Productivity","IND","India",13370883.2504936,10079222.9548166,1771584.03640154,814145.643424819,962915502.432255,426795072.807281,1014761.07784125,1023199.72709273,1.04378452215224,1.06185869176484,0.626528894404576,0.809744779582367,-41.1704930530657,-41.7531069939534,-47.3972350136056,0.35892947714887
"RCP 6.0","Range Shift Only","Range","IND","India",19248575.914592,19528928.5932982,815279.426128914,742532.078749793,538838606.505766,377313059.175003,1014761.07784125,1023199.72709273,1.00504485586135,0.843704688582644,0.461952193384773,0.389791183294664,13.9847035327858,-46.8765977023981,-53.4959247595569,-0.0610241191388334
"RCP 8.5","Full Adaptation","Full","IND","India",15752378.5956555,12936100.1528265,1342858.00156698,529383.921812845,892564368.239204,473879142.077305,1012907.92324192,564956.674172265,1.0652574965692,1.71592893065447,0.662541952193385,0.995080630284521,-21.8565852402587,-64.1803386733382,-41.1525818072925,0.545531717534292
"RCP 8.5","No Adaptation","BAU","IND","India",16554306.197905,3915063.20135758,1477914.36938798,545284.468848165,805267514.923924,9596060.62895453,1012907.92324192,564956.674172265,0.980606130870569,0.498790373102976,0.449548912750229,0.0530830036622727,-76.3501825171445,-63.1044612500809,-98.8083387879044,-0.396465909087957
"RCP 8.5","Productivity Only","Productivity","IND","India",12769471.797731,4731493.35622218,1833439.41508554,551563.71534711,950376305.703217,61464985.9278436,1012907.92324192,564956.674172265,0.987253213469102,0.672879229138275,0.541660281659742,0.16680365041143,-71.4183530275588,-62.679589103967,-92.3671345498582,-0.282745262338799
"RCP 8.5","Range Shift Only","Range","IND","India",19136269.6056979,13233764.2846348,810874.953264544,485588.448946817,537241388.0884,250853614.795564,1012907.92324192,564956.674172265,1.00045605145033,1.08051022172413,0.460221766578536,0.452227632764671,-20.0584782809594,-67.143668198591,-68.8484124658545,0.00267872001444192
"RCP 2.6","Full Adaptation","Full","IRL","Ireland",4119216.02683348,6662256.94181739,374837.126660938,652264.345405079,318764990.337796,497846155.566011,629789.245287974,665003.428301916,1.05130362443816,1.21223345919138,0.662303664921466,0.984293193717278,88.0330270137179,41.9284090416819,67.0628065621892,0.487958115183246
"RCP 2.6","No Adaptation","BAU","IRL","Ireland",3543131.25073041,3625892.6243485,459572.787301181,492496.982344392,297999396.640501,167835721.036212,629789.245287974,665003.428301916,1.03104704183976,0.824209016047922,0.496335078534031,0.340314136125654,2.33582579253956,7.16408715941517,-43.6791742103138,-0.156020942408377
"RCP 2.6","Productivity Only","Productivity","IRL","Ireland",3771881.93526947,3466866.87777358,482264.502309709,533756.584135709,368815240.870474,214090843.887958,629789.245287974,665003.428301916,1.0129136685568,0.893082641523034,0.601047120418848,0.617801047120419,-2.15245689645569,16.1419037167471,-28.1572894772563,0.121465968586387
"RCP 2.6","Range Shift Only","Range","IRL","Ireland",3724418.09434267,4806791.08401471,394089.816632601,528178.948602053,290712341.27038,364371400.009151,629789.245287974,665003.428301916,1.05503120777874,1.04056848703306,0.510471204188482,0.50261780104712,35.6650584994221,14.928247101783,22.272529447004,0.00628272251308898
"RCP 4.5","Full Adaptation","Full","IRL","Ireland",4092673.06188428,6883866.32467286,376901.532089748,665282.51776555,318921025.571776,505210374.839378,632212.060052754,679093.526890114,1.04549625137065,1.24457065938278,0.656908835753225,0.984536082474227,97.8342546600213,41.4758038598762,76.2051824455294,0.492823986614131
"RCP 4.5","No Adaptation","BAU","IRL","Ireland",3479612.93988385,2824062.57780057,470244.734162794,471919.715294389,286717091.874159,89315380.926382,632212.060052754,679093.526890114,1.02043098359134,0.685164850098315,0.491712095860096,0.242268041237113,-18.8397495183806,0.356193490306174,-68.848951298103,-0.249444054622983
"RCP 4.5","Productivity Only","Productivity","IRL","Ireland",3664052.49918867,2645221.38065269,461530.060085735,501617.923019923,323339870.782652,118767407.350269,632212.060052754,679093.526890114,0.985571012742691,0.764124807017387,0.561367193825228,0.463917525773196,-23.9794360363256,6.67167255216262,-58.5767954836832,-0.0277945700869002
"RCP 4.5","Range Shift Only","Range","IRL","Ireland",3710056.63229892,4951592.12315227,392759.31973617,538082.617070934,290323398.873703,368865357.088751,632212.060052754,679093.526890114,1.04817548524053,1.04368917653669,0.507877692017056,0.504123711340206,42.302957504163,14.4260802896423,28.6513317631748,0.0124116154801101
"RCP 6.0","Full Adaptation","Full","IRL","Ireland",4107415.55362331,6973633.89015139,373428.938718722,659825.783367885,318623696.106054,502097015.926022,628466.716940178,675064.523167205,1.04903460015329,1.28158800090955,0.661048739677228,0.984455541237113,97.0185109518479,43.0322081807889,64.8385639261367,0.485953355238301
"RCP 6.0","No Adaptation","BAU","IRL","Ireland",3539583.08610696,2800703.67447767,461312.729321694,470988.195961766,304599241.807887,91423142.9714293,628466.716940178,675064.523167205,1.02447666900601,0.666329427771589,0.498502185998813,0.222803908934708,-20.8747582315394,2.09737690401451,-69.9857614783262,-0.275698277064105
"RCP 6.0","Productivity Only","Productivity","IRL","Ireland",3834802.87108921,2621226.69868201,436531.080073518,506500.647671526,347981302.049796,123335738.468244,628466.716940178,675064.523167205,0.992771852665633,0.746923182578767,0.572297187887947,0.424881872852234,-25.9453264716271,9.79550649215242,-59.5088491566133,-0.0736203131465789
"RCP 6.0","Range Shift Only","Range","IRL","Ireland",3714997.07816635,4959668.83262665,392668.856861427,537819.442824664,290687726.592873,366291719.860982,628466.716940178,675064.523167205,1.05155775269438,1.06276919907931,0.512033788524856,0.512967139175258,40.1201416091517,16.5845658790868,20.2536545025299,0.0144649531764452
"RCP 8.5","Full Adaptation","Full","IRL","Ireland",4078018.75686944,7249185.5167925,376727.564359773,640793.929513581,318735091.416837,495744022.387084,632126.784189803,659385.757339786,1.04271349445976,1.44458030109602,0.655978182292858,0.987686856920986,109.916383745123,34.7872955234754,69.1927696917011,0.501443504638025
"RCP 8.5","No Adaptation","BAU","IRL","Ireland",3453368.13995155,2492187.85556169,475411.22256732,466305.321611775,293005441.834433,67541113.7540799,632126.784189803,659385.757339786,1.00741202168513,0.516968271297609,0.486243352282961,0.108270238788585,-27.8331253847539,-1.91537358044918,-76.9488534645561,-0.377973113494377
"RCP 8.5","Productivity Only","Productivity","IRL","Ireland",3613380.73094945,2416738.85104254,470166.130704074,480849.922597098,335232912.787316,79879383.6723381,632126.784189803,659385.757339786,0.964739480384865,0.596852127885444,0.530001999189126,0.217030673655601,-30.0179200970898,1.14399908365809,-72.7379180494965,-0.26921267862736
"RCP 8.5","Range Shift Only","Range","IRL","Ireland",3700983.91076691,5070715.70635856,391550.072005696,536156.84713785,289831701.563121,359694951.659472,632126.784189803,659385.757339786,1.04063377316496,1.08981177052503,0.503453679661565,0.524582605319356,46.8339169431761,12.7774906621873,22.7605021283948,0.0383392530363942
"RCP 2.6","Full Adaptation","Full","IRN","Iran",1003951.39951951,645610.023731039,94835.3972008885,47909.9007365577,76621550.8749834,38852930.8888682,74575.0244028798,49039.3632753288,1.07079046710369,1.19815580809424,0.676303317535545,0.985741367637102,-46.4506107803586,-24.9005882660192,-26.0127579734399,0.535504400812458
"RCP 2.6","No Adaptation","BAU","IRN","Iran",1205634.71057152,721940.935500164,63795.3076200724,30909.0693598028,52513014.1692816,19932753.3355188,74575.0244028798,49039.3632753288,0.979257593506094,0.719905810134625,0.450236966824645,0.313689911983751,-40.1194301084832,-51.5496193797212,-62.0422600933489,-0.136547054840894
"RCP 2.6","Productivity Only","Productivity","IRN","Iran",967675.8181222,569882.109715095,102212.398762668,45902.9892691671,79809138.9823104,35727052.6535745,74575.0244028798,49039.3632753288,1.04914041384011,1.0731263420172,0.634123222748815,0.843155044008125,-52.7317764893357,-28.0464488978743,-31.9653361766585,0.39291807718348
"RCP 2.6","Range Shift Only","Range","IRN","Iran",1239401.06103596,823705.572700104,53831.860727732,32005.8595738475,46592752.0430229,22331972.927719,74575.0244028798,49039.3632753288,0.988650435764949,0.788262158960562,0.455924170616114,0.365971563981043,-31.6786780044152,-49.830386014508,-57.4734505703113,-0.0842654028436019
"RCP 4.5","Full Adaptation","Full","IRN","Iran",1022493.34545358,445159.55158725,92646.3870719246,29355.3529997861,74714304.8227871,23938760.107001,75241.1437098125,30193.1986679195,1.06728324120911,1.20650907189583,0.671090047393365,0.985781990521327,-59.1392437300766,-68.4568549183482,-64.0907499619633,0.541232227488152
"RCP 4.5","No Adaptation","BAU","IRN","Iran",1089454.99845024,307512.703491118,93064.1282719197,19655.980515474,66664606.1436648,6822020.37225368,75241.1437098125,30193.1986679195,0.970883165856501,0.715543494496452,0.444549763033175,0.303317535545024,-71.7737121837471,-78.8791010237134,-89.7666531509209,-0.141232227488152
"RCP 4.5","Productivity Only","Productivity","IRN","Iran",901501.228919519,297025.173461353,112844.94968765,24705.543068947,80247709.0473074,15534287.7978061,75241.1437098125,30193.1986679195,1.04675616641365,1.0687614482246,0.633649289099526,0.834123222748815,-72.7363522234627,-73.4532053029487,-76.6978480839907,0.38957345971564
"RCP 4.5","Range Shift Only","Range","IRN","Iran",1239694.88521643,529980.472528778,53239.9989127701,20461.5750866089,44812168.7304797,12971975.9009539,75241.1437098125,30193.1986679195,0.985996211389711,0.79031641603849,0.454502369668246,0.364928909952607,-51.353615038466,-78.0134672010002,-80.5414347262493,-0.0796208530805687
"RCP 6.0","Full Adaptation","Full","IRN","Iran",1059064.73964658,231837.758547783,94949.0345760162,14975.4180232626,76694384.7795017,10938417.8031375,77744.9610040347,15466.3347812175,1.07142523929833,1.21641535252111,0.676303317535545,0.988511004547727,-80.7706516347606,-81.7575499706124,-82.9671068832813,0.545383042462419
"RCP 6.0","No Adaptation","BAU","IRN","Iran",1205645.4235697,129951.228285869,82091.0458800112,10346.2527989651,64219376.7563826,2724926.44680219,77744.9610040347,15466.3347812175,0.973636426051033,0.693728625855432,0.443127962085308,0.283001195225943,-89.2214389284449,-87.3966122759749,-95.7568469449038,-0.160126766859365
"RCP 6.0","Productivity Only","Productivity","IRN","Iran",889162.510579412,129616.965081451,119155.558143051,11972.5179334318,77737922.6876707,5987487.88815316,77744.9610040347,15466.3347812175,1.04138211722336,1.04262019626129,0.624644549763033,0.794266961060797,-89.2491637634489,-85.4155617033659,-90.6765088816312,0.351138998975489
"RCP 6.0","Range Shift Only","Range","IRN","Iran",1285118.77795228,275794.894481669,55276.6758380944,11179.9539007117,46497517.0854785,6462244.94724579,77744.9610040347,15466.3347812175,0.989181695475912,0.793334033112978,0.455924170616114,0.366922738879031,-77.1247093805498,-86.381031230796,-89.9372350314759,-0.0762052232062775
"RCP 8.5","Full Adaptation","Full","IRN","Iran",987934.840700254,100640.808153781,90925.7175068337,4971.57444438805,73079207.8203851,4516899.76491484,72871.8500536875,5114.03681813782,1.06561302019034,1.63810753489201,0.665402843601896,0.995623894016931,-90.4431497987817,-94.4871028960535,-93.011301685086,0.555339533827357
"RCP 8.5","No Adaptation","BAU","IRN","Iran",1053075.08263498,31261.8191862096,90180.7951544947,4608.96748312831,64631488.7462759,235949.05669169,72871.8500536875,5114.03681813782,0.964702453837638,0.483319057684345,0.440284360189573,0.0511867483541926,-97.0313779423983,-94.8891917894133,-99.6349317317787,-0.389097611835381
"RCP 8.5","Productivity Only","Productivity","IRN","Iran",789304.87583332,38919.5722375213,119644.098958359,4646.87383776729,74036450.8299277,746338.357130318,72871.8500536875,5114.03681813782,0.994414523374431,0.658381059957996,0.555450236966825,0.161072214331539,-96.3041977842513,-94.8471580564283,-98.845240343975,-0.279212145858034
"RCP 8.5","Range Shift Only","Range","IRN","Iran",1199001.54451798,104691.009512792,51465.5652595025,3986.80994198188,43296454.261417,2181199.46037976,72871.8500536875,5114.03681813782,0.984729435339202,0.967480949429636,0.453554502369668,0.422391345548697,-90.0585427156023,-95.5790920504174,-96.6251752780406,-0.0178930146408768
"RCP 2.6","Full Adaptation","Full","IRQ","Iraq",2367.75866022684,1572.41187371934,311.775887287602,133.399374854194,253935.997810224,113603.149115098,184.166878009438,136.587218405305,1.07862537273256,1.20131744456196,0.673342161050534,1,-49.0037022840327,-3.94966444640679,-17.6663875584596,0.593210971168662
"RCP 2.6","No Adaptation","BAU","IRQ","Iraq",3083.38437130704,2157.157640548,138.884860823585,85.6056617029973,137979.065592149,71523.7224959991,184.166878009438,136.587218405305,0.948377258383193,0.636552334082366,0.406789028831338,0.269882971101027,-30.0392886264263,-38.3621359481823,-48.1633520352895,-0.136906057730312
"RCP 2.6","Productivity Only","Productivity","IRQ","Iraq",2362.22957479714,1559.54343929601,315.996062214223,133.043399802436,257660.430225439,112142.918263273,184.166878009438,136.587218405305,1.05184276063943,1.03926636304474,0.619646884266725,0.807117267733461,-49.4210500056817,-4.20597391717801,-18.7246863993441,0.400328238902122
"RCP 2.6","Range Shift Only","Range","IRQ","Iraq",3086.55369447151,2173.74188845189,136.970135282158,85.5497650669177,135714.629016313,71969.5573129544,184.166878009438,136.587218405305,0.955527636151432,0.69855537300807,0.409812821396188,0.324098399808932,-29.5014300299365,-38.4023826933985,-47.840234310842,-0.0826906290224061
"RCP 4.5","Full Adaptation","Full","IRQ","Iraq",3947.02255923852,3903.13927697984,419.706277456301,294.385262628463,365648.483278094,284665.526436018,303.268376200483,303.387463481179,1.06859013530145,1.21798000984094,0.658860759493671,1,-10.5621103927183,-27.4483750034771,-19.085590776943,0.585443037974684
"RCP 4.5","No Adaptation","BAU","IRQ","Iraq",4364.07801449517,2654.90600039557,405.759709231284,192.600919599252,351810.671510039,90957.275820619,303.268376200483,303.387463481179,0.952812863044649,0.66073880487454,0.414556962025316,0.265822784810127,-39.1645614130324,-52.5332566991098,-74.1459588391072,-0.14873417721519
"RCP 4.5","Productivity Only","Productivity","IRQ","Iraq",3389.38698656912,2651.25080680374,506.180359120289,249.033465807817,390352.434569543,189475.088569978,303.268376200483,303.387463481179,1.04551769413612,1.05468195626563,0.615822784810127,0.816455696202532,-39.2483177890569,-38.6253834123617,-46.1428819777655,0.401898734177215
"RCP 4.5","Range Shift Only","Range","IRQ","Iraq",5052.29237032707,4711.98470301465,225.532857926098,190.290207459563,244135.382299461,157207.511022723,303.268376200483,303.387463481179,0.969197690467735,0.735268738154685,0.427215189873418,0.329113924050633,7.97205474704875,-53.1027346652851,-55.3147406393451,-0.0854430379746836
"RCP 6.0","Full Adaptation","Full","IRQ","Iraq",3962.30506506819,3942.40618963634,419.666019610221,293.143233644584,365700.778775748,283851.067855955,303.116123978079,303.230525877603,1.07307820064889,1.22832003719163,0.664556962025316,1,-17.1718799997202,-12.84238387949,-14.1277114710513,0.584177215189873
